"Order ID","Flavor","Category","$ Sales","Date Ordered","Date Delivered","Distribution Center","New Customer?","Service Satisfaction Rating","Product Satisfaction Rating",""
"99439","Celery","Juices","762.10","10/15/2019","10/22/2019","NM","Yes","2","",""
"99445","Celery","Juices","1269.47","10/16/2019","10/23/2019","ID","No","5","",""
"102931","Orange","Juices","1808.65","6/11/2020","6/16/2020","WV","No","3","",""
"93046","Celery","Smoothies","913.59","4/5/2018","4/12/2018","ND","No","","3",""
"93137","Celery","Juices","710.86","4/12/2018","4/19/2018","NE","No","","4",""
"100195","Apple","Juices","1886.56","12/13/2019","12/21/2019","NE","Yes","","",""
"93146","Carrot","Smoothies","169.78","4/12/2018","4/19/2018","WV","Yes","","4",""
"93242","Grape","Smoothies","410.72","4/21/2018","4/28/2018","NM","No","","4",""
"93687","Tomato","Juices","659.56","6/1/2018","6/8/2018","ND","No","","5",""
"93712","Grape","Juices","1066.73","6/1/2018","6/8/2018","RI","Yes","","5",""
"100196","Apple","Juices","728.95","12/13/2019","12/21/2019","NM","Yes","","5",""
"93725","Cucumber","Juices","1217.89","6/2/2018","6/9/2018","ND","No","","5",""
"100201","Apple","Juices","1901.94","12/13/2019","12/21/2019","WV","No","","",""
"100201","Apple","Juices","782.66","12/13/2019","12/21/2019","WV","No","","",""
"101408","Pear","Juices","1021.03","2/29/2020","3/5/2020","WV","No","","",""
"100247","Apple","Juices","1675.18","12/18/2019","12/26/2019","ID","No","","",""
"100250","Orange","Smoothies","1795.23","12/18/2019","12/26/2019","MS","No","","",""
"100251","Pear","Smoothies","1133.05","12/18/2019","12/26/2019","MS","Yes","4","",""
"100251","Carrot","Juices","526.96","12/18/2019","12/26/2019","MS","Yes","","1",""
"93725","Cucumber","Juices","939.49","6/2/2018","6/9/2018","ND","No","","5",""
"94005","Grape","Juices","609.41","7/6/2018","7/13/2018","ID","No","","4",""
"94017","Beet","Smoothies","106.00","7/6/2018","7/13/2018","NM","No","","4",""
"94017","Beet","Smoothies","684.58","7/6/2018","7/13/2018","NM","No","","2",""
"94019","Carrot","Smoothies","1176.48","7/6/2018","7/13/2018","RI","No","","3",""
"94219","Cucumber","Juices","1099.19","7/26/2018","8/2/2018","ND","Yes","","3",""
"100261","Apple","Juices","859.67","12/18/2019","12/26/2019","RI","No","","",""
"100263","Apple","Juices","815.16","12/18/2019","12/26/2019","WV","Yes","","5",""
"94692","Carrot","Smoothies","501.74","9/15/2018","9/22/2018","NE","Yes","","3",""
"94694","Carrot","Smoothies","82.57","9/15/2018","9/22/2018","RI","No","","5",""
"103168","Orange","Juices","1680.85","6/25/2020","6/30/2020","MS","No","1","",""
"100347","Pear","Smoothies","901.94","12/26/2019","1/3/2020","ND","No","3","4",""
"99941","Cucumber","Smoothies","253.00","11/23/2019","11/30/2019","MS","No","4","",""
"100352","Beet","Juices","215.02","12/26/2019","1/3/2020","NM","No","3","5",""
"100352","Cucumber","Smoothies","1960.43","12/26/2019","1/3/2020","NM","No","4","",""
"100352","Celery","Smoothies","1581.25","12/26/2019","1/3/2020","NM","No","4","4",""
"100352","Celery","Juices","1224.41","12/26/2019","1/3/2020","NM","No","1","2",""
"100356","Apple","Juices","1166.11","12/26/2019","1/3/2020","RI","No","3","",""
"100357","Orange","Smoothies","103.53","12/26/2019","1/3/2020","RI","No","3","4",""
"100357","Orange","Smoothies","1796.69","12/26/2019","1/3/2020","RI","No","1","",""
"100357","Cucumber","Juices","1364.06","12/26/2019","1/3/2020","RI","No","1","",""
"103451","Orange","Juices","1718.24","7/14/2020","7/19/2020","ND","No","4","2",""
"99969","Tomato","Juices","1380.68","11/27/2019","12/4/2019","ID","Yes","5","",""
"104331","Orange","Juices","942.94","9/6/2020","9/11/2020","ND","No","5","5",""
"104377","Orange","Juices","1534.03","9/8/2020","9/13/2020","RI","No","5","",""
"100477","Celery","Juices","331.76","1/2/2020","1/10/2020","MS","No","","4",""
"100489","Apple","Smoothies","802.36","1/3/2020","1/11/2020","MS","No","4","",""
"100489","Cucumber","Juices","123.65","1/3/2020","1/11/2020","MS","No","4","2",""
"99983","Apple","Smoothies","1011.70","11/28/2019","12/5/2019","NE","No","3","",""
"100495","Orange","Smoothies","172.09","1/3/2020","1/11/2020","NE","No","","5",""
"100505","Celery","Juices","189.49","1/3/2020","1/11/2020","WV","No","5","2",""
"95066","Cucumber","Smoothies","425.39","10/24/2018","10/31/2018","RI","Yes","","4",""
"100505","Cucumber","Juices","185.97","1/3/2020","1/11/2020","WV","No","5","5",""
"100505","Carrot","Juices","551.18","1/3/2020","1/11/2020","WV","No","5","",""
"100505","Orange","Smoothies","1396.67","1/3/2020","1/11/2020","WV","No","4","",""
"104683","Orange","Juices","1023.98","9/25/2020","9/30/2020","NM","No","1","",""
"95410","Carrot","Juices","596.99","12/1/2018","12/8/2018","ID","No","","1",""
"100535","Apple","Juices","1504.28","1/6/2020","1/14/2020","ID","No","2","",""
"100535","Beet","Juices","185.33","1/6/2020","1/14/2020","ID","No","5","",""
"100536","Grape","Juices","386.75","1/6/2020","1/14/2020","MS","No","","",""
"95415","Pear","Smoothies","216.72","12/1/2018","12/8/2018","ND","No","","3",""
"100539","Orange","Juices","289.32","1/6/2020","1/14/2020","NM","Yes","","3",""
"100539","Orange","Smoothies","1319.80","1/6/2020","1/14/2020","NM","Yes","","",""
"95415","Tomato","Juices","951.53","12/1/2018","12/8/2018","ND","No","","2",""
"102291","Tomato","Smoothies","950.50","5/1/2020","5/6/2020","NM","No","","",""
"95520","Pear","Juices","932.34","12/10/2018","12/17/2018","WV","No","","5",""
"100039","Cucumber","Smoothies","1423.49","12/3/2019","12/10/2019","ID","No","5","",""
"95906","Beet","Smoothies","658.32","1/13/2019","1/20/2019","NM","No","","5",""
"100049","Cucumber","Smoothies","557.59","12/3/2019","12/10/2019","NM","No","5","",""
"100592","Pear","Juices","411.90","1/11/2020","1/19/2020","MS","No","5","4",""
"100596","Tomato","Smoothies","22.89","1/11/2020","1/19/2020","NE","No","5","5",""
"100596","Tomato","Juices","371.20","1/11/2020","1/19/2020","NE","No","5","",""
"100602","Grape","Smoothies","1253.69","1/11/2020","1/19/2020","WV","No","5","",""
"100690","Tomato","Juices","299.00","1/19/2020","1/27/2020","ID","No","3","5",""
"102364","Cucumber","Smoothies","393.63","5/4/2020","5/9/2020","RI","No","","",""
"100290","Pear","Juices","48.43","12/21/2019","12/28/2019","RI","No","4","",""
"100733","Celery","Smoothies","1751.43","1/22/2020","1/30/2020","ID","No","5","",""
"100733","Cucumber","Juices","62.47","1/22/2020","1/30/2020","ID","No","5","5",""
"100480","Beet","Juices","680.00","1/2/2020","1/9/2020","NE","No","1","",""
"100733","Pear","Juices","772.10","1/22/2020","1/30/2020","ID","No","5","",""
"100733","Apple","Juices","600.28","1/22/2020","1/30/2020","ID","No","5","",""
"100733","Pear","Juices","127.45","1/22/2020","1/30/2020","ID","No","5","4",""
"100485","Grape","Juices","50.52","1/2/2020","1/9/2020","WV","No","5","",""
"100733","Pear","Smoothies","1205.92","1/22/2020","1/30/2020","ID","No","4","",""
"100735","Grape","Smoothies","1400.02","1/22/2020","1/30/2020","MS","Yes","5","",""
"100736","Apple","Juices","303.29","1/22/2020","1/30/2020","MS","No","","1",""
"100737","Grape","Juices","713.87","1/22/2020","1/30/2020","MS","No","","5",""
"100737","Cucumber","Smoothies","1075.44","1/22/2020","1/30/2020","MS","No","1","",""
"102372","Cucumber","Juices","444.39","5/4/2020","5/9/2020","WV","No","","",""
"100741","Celery","Smoothies","1586.42","1/22/2020","1/30/2020","ND","No","5","",""
"100502","Apple","Smoothies","762.33","1/3/2020","1/10/2020","NM","No","5","",""
"100743","Beet","Juices","1699.99","1/22/2020","1/30/2020","ND","No","5","",""
"100744","Carrot","Juices","1115.96","1/22/2020","1/30/2020","ND","No","5","",""
"100744","Celery","Juices","855.93","1/22/2020","1/30/2020","ND","No","5","2",""
"100746","Pear","Smoothies","1843.49","1/22/2020","1/30/2020","NE","No","5","5",""
"100747","Tomato","Juices","1391.97","1/22/2020","1/30/2020","NE","No","5","",""
"100747","Tomato","Smoothies","922.53","1/22/2020","1/30/2020","NE","No","5","5",""
"100747","Celery","Smoothies","940.02","1/22/2020","1/30/2020","NE","No","5","",""
"100502","Tomato","Smoothies","902.43","1/3/2020","1/10/2020","NM","No","5","",""
"100524","Beet","Smoothies","477.85","1/5/2020","1/12/2020","ND","Yes","5","",""
"104912","Orange","Juices","1268.77","10/10/2020","10/15/2020","ND","No","2","",""
"100749","Grape","Smoothies","653.78","1/22/2020","1/30/2020","NM","No","4","2",""
"105149","Orange","Juices","1218.64","10/26/2020","10/31/2020","MS","No","4","",""
"100752","Cucumber","Smoothies","1000.53","1/22/2020","1/30/2020","RI","No","5","5",""
"100752","Cucumber","Juices","20.73","1/22/2020","1/30/2020","RI","No","5","5",""
"100591","Celery","Juices","1300.43","1/11/2020","1/18/2020","MS","No","5","",""
"100752","Celery","Juices","1609.35","1/22/2020","1/30/2020","RI","No","1","5",""
"100752","Pear","Smoothies","1919.08","1/22/2020","1/30/2020","RI","No","4","",""
"100753","Celery","Juices","32.05","1/22/2020","1/30/2020","WV","No","5","3",""
"100753","Cucumber","Smoothies","1483.55","1/22/2020","1/30/2020","WV","No","5","",""
"100754","Carrot","Juices","247.48","1/22/2020","1/30/2020","WV","No","5","5",""
"100754","Pear","Smoothies","1200.47","1/22/2020","1/30/2020","WV","No","5","",""
"100754","Grape","Juices","908.34","1/22/2020","1/30/2020","WV","No","5","",""
"100754","Apple","Smoothies","798.27","1/22/2020","1/30/2020","WV","No","1","",""
"100601","Carrot","Juices","415.44","1/11/2020","1/18/2020","WV","No","5","",""
"100794","Celery","Smoothies","1112.81","1/25/2020","2/2/2020","ID","Yes","5","",""
"100794","Beet","Juices","673.78","1/25/2020","2/2/2020","ID","Yes","5","",""
"100799","Carrot","Smoothies","22.51","1/25/2020","2/2/2020","NE","No","5","1",""
"100779","Carrot","Juices","86.35","1/24/2020","1/31/2020","ND","No","3","",""
"100803","Celery","Smoothies","74.76","1/25/2020","2/2/2020","RI","No","5","1",""
"95912","Carrot","Juices","387.73","1/13/2019","1/20/2019","WV","No","","1",""
"100833","Apple","Juices","1491.36","1/27/2020","2/4/2020","ID","No","1","5",""
"105227","Orange","Juices","1242.05","10/31/2020","11/5/2020","NE","No","2","",""
"100834","Cucumber","Juices","1835.03","1/27/2020","2/4/2020","MS","No","","",""
"100834","Apple","Juices","268.05","1/27/2020","2/4/2020","MS","No","","3",""
"100787","Celery","Juices","615.74","1/24/2020","1/31/2020","NM","Yes","3","",""
"100847","Cucumber","Smoothies","1273.02","1/27/2020","2/3/2020","RI","No","5","",""
"103150","Beet","Smoothies","758.11","6/24/2020","6/29/2020","NM","No","","",""
"96303","Tomato","Juices","1603.25","2/10/2019","2/17/2019","ND","No","","3",""
"96306","Grape","Juices","495.06","2/10/2019","2/17/2019","NM","No","","1",""
"103623","Carrot","Juices","471.42","7/26/2020","7/31/2020","NM","No","","",""
"96690","Grape","Juices","292.76","3/17/2019","3/24/2019","NE","No","","5",""
"100837","Apple","Juices","287.29","1/27/2020","2/4/2020","ND","No","","4",""
"105231","Orange","Juices","914.11","10/31/2020","11/5/2020","RI","No","4","",""
"100837","Carrot","Smoothies","1527.13","1/27/2020","2/4/2020","ND","No","5","",""
"100837","Celery","Juices","949.95","1/27/2020","2/4/2020","ND","No","5","5",""
"100840","Apple","Juices","1883.39","1/27/2020","2/4/2020","NE","No","","",""
"100840","Pear","Juices","1368.11","1/27/2020","2/4/2020","NE","No","1","2",""
"103835","Tomato","Smoothies","407.68","8/7/2020","8/12/2020","NM","No","","",""
"100840","Carrot","Juices","5.27","1/27/2020","2/4/2020","NE","No","5","3",""
"96692","Grape","Smoothies","1081.40","3/17/2019","3/24/2019","RI","Yes","","5",""
"96693","Pear","Juices","569.16","3/17/2019","3/24/2019","WV","No","","3",""
"96694","Grape","Juices","1161.75","3/17/2019","3/24/2019","WV","No","","5",""
"100843","Cucumber","Smoothies","1975.62","1/27/2020","2/4/2020","NM","No","5","",""
"101121","Grape","Juices","1641.47","2/15/2020","2/23/2020","ID","No","5","",""
"101121","Grape","Smoothies","631.73","2/15/2020","2/23/2020","ID","No","5","",""
"101122","Grape","Smoothies","926.94","2/15/2020","2/23/2020","MS","Yes","","",""
"101125","Orange","Smoothies","1336.23","2/15/2020","2/23/2020","ND","No","5","",""
"103901","Tomato","Juices","801.85","8/12/2020","8/17/2020","ND","No","","",""
"101128","Celery","Juices","798.93","2/15/2020","2/23/2020","RI","No","5","5",""
"101231","Carrot","Juices","1635.48","2/21/2020","2/29/2020","ND","No","5","",""
"101231","Tomato","Juices","348.98","2/21/2020","2/29/2020","ND","No","5","",""
"101874","Cucumber","Juices","938.97","4/2/2020","4/9/2020","ID","No","5","",""
"96694","Celery","Juices","595.20","3/17/2019","3/24/2019","WV","No","","5",""
"101235","Cucumber","Smoothies","1733.90","2/21/2020","2/29/2020","NE","No","2","",""
"101241","Orange","Smoothies","665.57","2/21/2020","2/29/2020","WV","No","5","",""
"101241","Pear","Juices","471.37","2/21/2020","2/29/2020","WV","No","3","3",""
"101241","Grape","Smoothies","1656.68","2/21/2020","2/29/2020","WV","No","5","",""
"101288","Orange","Juices","1241.76","2/24/2020","3/3/2020","MS","No","","",""
"101288","Orange","Smoothies","1500.39","2/24/2020","3/3/2020","MS","No","","",""
"101289","Orange","Smoothies","262.01","2/24/2020","3/3/2020","MS","No","","",""
"102113","Celery","Juices","347.77","4/19/2020","4/26/2020","ID","No","4","",""
"97205","Cucumber","Juices","1173.02","4/26/2019","5/3/2019","NE","No","","5",""
"97446","Pear","Juices","186.71","5/12/2019","5/19/2019","NE","Yes","","4",""
"97830","Carrot","Smoothies","831.45","6/13/2019","6/20/2019","ID","Yes","","5",""
"104466","Celery","Juices","259.63","9/14/2020","9/19/2020","ID","No","","",""
"98183","Beet","Smoothies","316.98","7/7/2019","7/14/2019","NE","No","","3",""
"98190","Celery","Smoothies","8.41","7/7/2019","7/14/2019","WV","Yes","","3",""
"104504","Beet","Smoothies","368.36","9/17/2020","9/22/2020","ID","No","","",""
"104523","Pear","Smoothies","394.97","9/17/2020","9/22/2020","NM","No","","",""
"98383","Celery","Smoothies","736.23","7/21/2019","7/28/2019","ND","No","","3",""
"98548","Carrot","Juices","902.87","8/1/2019","8/8/2019","WV","No","","3",""
"98723","Cucumber","Juices","849.95","8/16/2019","8/23/2019","WV","Yes","","5",""
"104524","Pear","Juices","753.92","9/17/2020","9/22/2020","NM","No","","",""
"101306","Orange","Smoothies","1989.83","2/24/2020","3/3/2020","RI","Yes","","",""
"101535","Pear","Juices","157.60","3/11/2020","3/19/2020","MS","Yes","","5",""
"101535","Orange","Smoothies","1304.51","3/11/2020","3/19/2020","MS","Yes","","",""
"101536","Cucumber","Juices","1168.44","3/11/2020","3/19/2020","MS","No","3","5",""
"102359","Apple","Smoothies","802.36","5/4/2020","5/11/2020","NE","No","","",""
"101538","Orange","Smoothies","1678.70","3/11/2020","3/19/2020","ND","No","","",""
"98736","Cucumber","Juices","399.66","8/18/2019","8/25/2019","ND","Yes","","3",""
"98741","Grape","Smoothies","1399.93","8/18/2019","8/25/2019","NM","Yes","","5",""
"101542","Beet","Juices","359.49","3/11/2020","3/19/2020","NM","No","3","5",""
"101542","Orange","Smoothies","1804.53","3/11/2020","3/19/2020","NM","No","3","",""
"105614","Orange","Juices","1674.34","12/1/2020","12/6/2020","RI","No","4","4",""
"98866","Carrot","Smoothies","1205.03","8/30/2019","9/6/2019","NM","No","","4",""
"101578","Apple","Juices","790.48","3/14/2020","3/22/2020","NE","Yes","","4",""
"102465","Cucumber","Juices","75.11","5/9/2020","5/16/2020","ID","No","5","",""
"101578","Cucumber","Juices","1659.20","3/14/2020","3/22/2020","NE","Yes","2","",""
"99239","Tomato","Juices","357.05","9/29/2019","10/6/2019","ND","No","","4",""
"101581","Apple","Smoothies","457.87","3/14/2020","3/22/2020","RI","No","","",""
"105636","Orange","Juices","335.37","12/3/2020","12/8/2020","NE","No","3","",""
"101656","Cucumber","Smoothies","592.88","3/19/2020","3/27/2020","ID","No","5","4",""
"101658","Apple","Juices","19.07","3/19/2020","3/27/2020","ID","No","5","4",""
"101658","Tomato","Juices","60.51","3/19/2020","3/27/2020","ID","No","4","4",""
"102465","Apple","Juices","352.84","5/9/2020","5/16/2020","ID","No","","",""
"92722","Orange","Juices","1409.70","3/8/2018","3/14/2018","MS","No","4","",""
"93306","Orange","Juices","1748.22","4/26/2018","5/2/2018","ID","No","3","3",""
"101668","Carrot","Juices","1908.18","3/19/2020","3/27/2020","ND","No","5","",""
"101668","Cucumber","Juices","1370.03","3/19/2020","3/27/2020","ND","No","5","",""
"102629","Pear","Juices","643.79","5/20/2020","5/27/2020","MS","No","4","",""
"101668","Grape","Smoothies","548.50","3/19/2020","3/27/2020","ND","No","5","5",""
"101677","Tomato","Smoothies","1279.27","3/19/2020","3/27/2020","NM","No","5","",""
"93753","Orange","Juices","1870.08","6/8/2018","6/14/2018","MS","No","1","4",""
"102954","Beet","Juices","238.41","6/15/2020","6/22/2020","ID","No","5","",""
"101678","Celery","Smoothies","1162.91","3/19/2020","3/27/2020","NM","No","5","5",""
"101681","Grape","Juices","743.56","3/19/2020","3/27/2020","RI","No","5","",""
"101681","Celery","Smoothies","463.56","3/19/2020","3/27/2020","RI","No","5","2",""
"102964","Grape","Juices","141.00","6/15/2020","6/22/2020","NE","Yes","3","",""
"101873","Pear","Juices","1222.76","4/2/2020","4/10/2020","ID","No","5","",""
"95101","Orange","Juices","1377.74","10/28/2018","11/3/2018","NE","No","5","1",""
"101876","Cucumber","Juices","13.60","4/2/2020","4/10/2020","ND","No","1","1",""
"101910","Pear","Smoothies","578.93","4/5/2020","4/13/2020","ND","No","5","",""
"101914","Celery","Smoothies","55.06","4/5/2020","4/13/2020","RI","No","5","3",""
"102971","Apple","Smoothies","1563.61","6/15/2020","6/22/2020","RI","No","3","",""
"101936","Tomato","Juices","917.94","4/7/2020","4/15/2020","ID","No","5","5",""
"101936","Apple","Smoothies","563.93","4/7/2020","4/15/2020","ID","No","5","2",""
"101936","Cucumber","Smoothies","958.83","4/7/2020","4/15/2020","ID","No","5","5",""
"102983","Beet","Juices","213.76","6/17/2020","6/24/2020","ID","No","4","",""
"101943","Carrot","Juices","631.56","4/7/2020","4/15/2020","ND","No","5","4",""
"101947","Cucumber","Juices","669.56","4/7/2020","4/15/2020","NE","No","5","4",""
"101948","Tomato","Smoothies","1074.62","4/7/2020","4/15/2020","NM","No","5","",""
"102987","Cucumber","Juices","1186.96","6/17/2020","6/24/2020","MS","No","4","",""
"101948","Orange","Juices","684.83","4/7/2020","4/15/2020","NM","No","","5",""
"101950","Pear","Juices","433.99","4/7/2020","4/15/2020","RI","No","5","5",""
"101951","Pear","Smoothies","556.64","4/7/2020","4/15/2020","RI","No","5","1",""
"102262","Pear","Juices","1352.23","4/29/2020","5/7/2020","ND","No","1","",""
"102262","Apple","Juices","155.35","4/29/2020","5/7/2020","ND","No","1","5",""
"99872","Grape","Juices","705.60","11/18/2019","11/25/2019","NM","No","","2",""
"95902","Orange","Juices","1708.89","1/13/2019","1/19/2019","NE","No","5","3",""
"102990","Pear","Juices","1083.58","6/17/2020","6/24/2020","MS","No","4","",""
"102990","Cucumber","Juices","649.52","6/17/2020","6/24/2020","MS","No","5","",""
"102990","Apple","Juices","640.90","6/17/2020","6/24/2020","MS","No","","",""
"102279","Celery","Juices","539.56","4/30/2020","5/8/2020","RI","No","4","3",""
"99873","Tomato","Smoothies","1099.59","11/18/2019","11/25/2019","NM","Yes","","3",""
"102506","Cucumber","Juices","121.41","5/12/2020","5/20/2020","NM","No","5","5",""
"102506","Carrot","Smoothies","1848.60","5/12/2020","5/20/2020","NM","No","5","",""
"99873","Grape","Smoothies","431.48","11/18/2019","11/25/2019","NM","Yes","","5",""
"102996","Beet","Juices","375.83","6/17/2020","6/24/2020","ND","No","4","",""
"99975","Tomato","Smoothies","1781.22","11/27/2019","12/4/2019","NE","No","","5",""
"102687","Pear","Juices","1032.87","5/23/2020","5/31/2020","NE","No","5","",""
"102687","Celery","Juices","738.06","5/23/2020","5/31/2020","NE","No","5","2",""
"102689","Beet","Juices","1100.66","5/23/2020","5/31/2020","NM","No","5","",""
"102996","Carrot","Smoothies","1283.26","6/17/2020","6/24/2020","ND","No","4","",""
"102715","Apple","Smoothies","1107.77","5/25/2020","6/2/2020","MS","No","4","2",""
"96334","Orange","Juices","1678.86","2/12/2019","2/18/2019","RI","No","4","",""
"104797","Grape","Smoothies","1065.45","10/3/2020","10/8/2020","NE","No","","",""
"102721","Grape","Juices","927.09","5/25/2020","6/2/2020","NM","Yes","4","",""
"102726","Pear","Smoothies","581.32","5/25/2020","6/2/2020","WV","Yes","4","3",""
"102726","Celery","Juices","305.83","5/25/2020","6/2/2020","WV","Yes","4","5",""
"100243","Tomato","Smoothies","595.43","12/17/2019","12/24/2019","NM","No","","2",""
"102881","Cucumber","Smoothies","275.64","6/7/2020","6/15/2020","NE","No","5","4",""
"102881","Beet","Smoothies","102.07","6/7/2020","6/15/2020","NE","No","5","2",""
"102881","Apple","Juices","417.10","6/7/2020","6/15/2020","NE","No","5","",""
"102922","Orange","Juices","1031.45","6/11/2020","6/19/2020","ND","No","","",""
"103001","Carrot","Smoothies","698.72","6/17/2020","6/24/2020","NE","No","4","",""
"100246","Celery","Juices","134.13","12/17/2019","12/24/2019","WV","No","","2",""
"96492","Orange","Juices","1533.05","2/28/2019","3/6/2019","ID","No","2","4",""
"103003","Apple","Smoothies","429.03","6/17/2020","6/24/2020","NE","No","4","",""
"100497","Beet","Juices","1481.81","1/3/2020","1/10/2020","NE","No","","5",""
"100502","Grape","Juices","252.67","1/3/2020","1/10/2020","NM","No","","5",""
"100594","Tomato","Smoothies","88.11","1/11/2020","1/18/2020","NE","No","","4",""
"102998","Apple","Smoothies","1494.32","6/17/2020","6/25/2020","ND","No","","",""
"102998","Apple","Smoothies","1716.25","6/17/2020","6/25/2020","ND","No","","",""
"103007","Apple","Juices","23.05","6/17/2020","6/24/2020","NM","No","4","",""
"102998","Apple","Juices","623.41","6/17/2020","6/25/2020","ND","No","","5",""
"103149","Cucumber","Juices","689.23","6/24/2020","7/1/2020","NM","No","2","",""
"100884","Beet","Smoothies","641.25","1/30/2020","2/6/2020","NM","No","","1",""
"101429","Celery","Juices","867.42","3/2/2020","3/9/2020","ND","Yes","","5",""
"101430","Cucumber","Juices","334.06","3/2/2020","3/9/2020","ND","No","","3",""
"105301","Tomato","Juices","85.78","11/6/2020","11/11/2020","NM","No","","",""
"101433","Cucumber","Juices","895.34","3/2/2020","3/9/2020","RI","No","","4",""
"101435","Grape","Juices","1485.16","3/2/2020","3/9/2020","WV","No","","3",""
"103010","Orange","Juices","1475.70","6/17/2020","6/25/2020","NM","No","","",""
"103010","Pear","Smoothies","1667.17","6/17/2020","6/25/2020","NM","No","5","",""
"101555","Tomato","Smoothies","722.77","3/13/2020","3/20/2020","ND","No","","1",""
"101564","Cucumber","Smoothies","41.78","3/13/2020","3/20/2020","WV","No","","5",""
"103010","Apple","Smoothies","1723.13","6/17/2020","6/25/2020","NM","No","","",""
"102359","Cucumber","Juices","1311.40","5/4/2020","5/11/2020","NE","No","","4",""
"103272","Celery","Juices","642.76","7/1/2020","7/8/2020","WV","No","5","",""
"102359","Tomato","Smoothies","836.92","5/4/2020","5/11/2020","NE","No","","2",""
"105349","Beet","Juices","697.12","11/11/2020","11/16/2020","NE","No","","",""
"103020","Apple","Juices","1968.68","6/17/2020","6/25/2020","WV","No","","",""
"103021","Apple","Juices","1011.99","6/17/2020","6/25/2020","WV","No","","",""
"102996","Grape","Juices","53.86","6/17/2020","6/24/2020","ND","No","","4",""
"103162","Pear","Smoothies","777.46","6/25/2020","7/2/2020","ID","No","","2",""
"105350","Carrot","Smoothies","1265.67","11/11/2020","11/16/2020","NE","Yes","","",""
"103672","Carrot","Smoothies","1780.12","7/29/2020","8/6/2020","MS","No","5","",""
"103679","Apple","Smoothies","893.23","7/29/2020","8/6/2020","NE","No","5","4",""
"103691","Carrot","Juices","1927.09","7/29/2020","8/6/2020","RI","Yes","5","",""
"103691","Cucumber","Smoothies","856.24","7/29/2020","8/6/2020","RI","Yes","2","5",""
"103691","Carrot","Smoothies","1711.61","7/29/2020","8/6/2020","RI","Yes","4","1",""
"103691","Grape","Juices","247.60","7/29/2020","8/6/2020","RI","Yes","4","3",""
"103840","Celery","Smoothies","1648.42","8/8/2020","8/16/2020","ID","No","4","",""
"105362","Cucumber","Smoothies","44.50","11/12/2020","11/17/2020","NE","No","","",""
"104251","Carrot","Smoothies","263.09","9/2/2020","9/10/2020","ID","No","3","1",""
"104251","Grape","Juices","1471.16","9/2/2020","9/10/2020","ID","No","3","5",""
"103177","Celery","Smoothies","235.81","6/25/2020","7/2/2020","NM","No","","4",""
"96636","Orange","Juices","1864.09","3/14/2019","3/20/2019","NM","Yes","1","",""
"104258","Cucumber","Smoothies","307.60","9/2/2020","9/10/2020","ND","No","3","",""
"104265","Grape","Juices","1635.92","9/2/2020","9/10/2020","NE","No","3","",""
"104294","Beet","Juices","741.06","9/4/2020","9/12/2020","ID","Yes","5","4",""
"103179","Carrot","Smoothies","192.46","6/25/2020","7/2/2020","RI","No","","3",""
"104294","Pear","Juices","289.37","9/4/2020","9/12/2020","ID","Yes","4","5",""
"104451","Cucumber","Juices","406.12","9/13/2020","9/21/2020","ID","No","2","5",""
"104452","Beet","Smoothies","1822.74","9/13/2020","9/21/2020","ID","No","2","",""
"104452","Grape","Smoothies","180.40","9/13/2020","9/21/2020","ID","No","5","5",""
"103514","Pear","Juices","604.88","7/17/2020","7/24/2020","MS","No","","",""
"104453","Grape","Juices","1178.14","9/13/2020","9/21/2020","MS","Yes","","",""
"104453","Apple","Smoothies","1117.90","9/13/2020","9/21/2020","MS","Yes","","5",""
"105388","Pear","Juices","18.62","11/13/2020","11/18/2020","WV","No","","",""
"104455","Grape","Juices","1148.58","9/13/2020","9/21/2020","ND","No","3","5",""
"104456","Beet","Smoothies","764.55","9/13/2020","9/21/2020","ND","No","5","",""
"105389","Celery","Juices","309.91","11/13/2020","11/18/2020","WV","No","","",""
"104459","Celery","Juices","1527.73","9/13/2020","9/21/2020","NE","No","5","",""
"96940","Orange","Juices","859.51","4/6/2019","4/12/2019","ID","No","4","4",""
"104465","Carrot","Juices","203.16","9/13/2020","9/21/2020","WV","No","5","2",""
"103557","Apple","Juices","316.99","7/20/2020","7/27/2020","NE","No","2","",""
"104007","Cucumber","Juices","1276.62","8/19/2020","8/26/2020","NE","Yes","4","",""
"104598","Pear","Juices","258.52","9/21/2020","9/29/2020","ND","No","5","3",""
"104598","Apple","Juices","1368.01","9/21/2020","9/29/2020","ND","No","5","",""
"104600","Celery","Juices","537.13","9/21/2020","9/29/2020","NE","Yes","5","1",""
"104600","Carrot","Smoothies","1786.56","9/21/2020","9/29/2020","NE","Yes","5","",""
"104600","Carrot","Juices","1902.52","9/21/2020","9/29/2020","NE","Yes","5","",""
"104604","Carrot","Juices","287.59","9/21/2020","9/29/2020","NM","No","5","2",""
"104607","Carrot","Juices","7.39","9/21/2020","9/29/2020","WV","No","5","4",""
"104068","Cucumber","Juices","1378.97","8/22/2020","8/29/2020","WV","No","4","",""
"103268","Carrot","Juices","570.15","7/1/2020","7/8/2020","NE","No","","5",""
"103271","Carrot","Juices","610.26","7/1/2020","7/8/2020","RI","No","","1",""
"105184","Grape","Juices","1479.20","10/29/2020","11/6/2020","MS","No","","",""
"96940","Orange","Juices","1073.41","4/6/2019","4/12/2019","ID","No","4","2",""
